gene
ENSG00000135929
ENSG00000136014
ENSG00000136099
ENSG00000136153
ENSG00000136160
ENSG00000136167
ENSG00000136235
ENSG00000136267
ENSG00000136286
ENSG00000136531
ENSG00000136535
ENSG00000136541
ENSG00000136542
ENSG00000136546
ENSG00000136732
ENSG00000136750
ENSG00000136854
ENSG00000136867
ENSG00000136928
ENSG00000136960
ENSG00000137198
HNRNPA1
ENSG00000137462
ENSG00000137491
ENSG00000137507
ENSG00000137766
ENSG00000137801
ENSG00000137825
ENSG00000137841
ENSG00000137843
ENSG00000137877
ENSG00000137878
ENSG00000137959
ZIP8
ENSG00000138061
ENSG00000138080
ENSG00000138119
ENSG00000138135
ENSG00000138207
ENSG00000138311
ENSG00000138378
SLC40A1
ENSG00000138604
ENSG00000138606
ENSG00000138650
ENSG00000138675
ENSG00000138759
ENSG00000138764
ENSG00000138814
ENSG00000138944
ENSG00000138964
ENSG00000139044
ENSG00000139182
ENSG00000139200
ENSG00000139292
ENSG00000139354
ENSG00000139364
ENSG00000139767
ENSG00000139800
ENSG00000139832
ENSG00000139874
ENSG00000139899
ENSG00000139973
ENSG00000139998
ENSG00000140015
ENSG00000140030
ENSG00000140090
ENSG00000140092
ENSG00000140323
ENSG00000140450
ENSG00000140479
ENSG00000140506
ENSG00000140678
ENSG00000140749
ENSG00000140873
ENSG00000140931
ENSG00000140945
ENSG00000141338
ENSG00000141433
ENSG00000141469
ENSG00000141506
ENSG00000141524
ENSG00000141526
ENSG00000141540
ENSG00000141622
ENSG00000141668
SMAD4
ENSG00000141750
ENSG00000141837
ENSG00000141934
ENSG00000141968
ENSG00000142089
ENSG00000142102
ENSG00000142149
SOD1
ENSG00000142173
ENSG00000142178
ENSG00000142303
ENSG00000142347
ENSG00000142408
ENSG00000142512
ENSG00000142583
ENSG00000142611
ENSG00000142765
ENSG00000142798
ENSG00000142871
ENSG00000142910
ENSG00000143013
ENSG00000143032
ENSG00000143067
ENSG00000143119
ENSG00000143226
ENSG00000143365
ENSG00000143382
ENSG00000143469
ENSG00000143473
ENSG00000143502
ENSG00000143546
ENSG00000143847
ENSG00000143858
ENSG00000143869
ENSG00000143995
ENSG00000144119
ENSG00000144191
ENSG00000144285
ENSG00000144290
ENSG00000144331
ENSG00000144355
ENSG00000144406
ENSG00000144407
ENSG00000144460
ENSG00000144550
ENSG00000144583
ENSG00000144619
ENSG00000144810
ENSG00000144834
ENSG00000145087
ENSG00000145147
ENSG00000145198
ENSG00000145423
ENSG00000145451
ENSG00000145526
ENSG00000145536
ENSG00000145623
ENSG00000145632
ENSG00000145703
ENSG00000145824
ENSG00000145863
ENSG00000145864
ENSG00000145888
ENSG00000145911
ENSG00000145920
ENSG00000145934
ENSG00000145936
ENSG00000145990
ENSG00000146006
ENSG00000146054
ENSG00000146122
ENSG00000146147
ENSG00000146192
ENSG00000146242
ENSG00000146267
ENSG00000146352
ENSG00000146374
ENSG00000146426
ENSG00000146469
ENSG00000146859
ENSG00000146910
ENSG00000147041
ENSG00000147065
ENSG00000147246
ENSG00000147256
ENSG00000147481
ENSG00000147488
ENSG00000147588
ENSG00000147655
ENSG00000147676
C9orf72
ENSG00000148082
ENSG00000148180
ENSG00000148408
ENSG00000148482
ENSG00000148604
ENSG00000148671
ENSG00000148734
ENSG00000148798
ENSG00000148826
ENSG00000148908
ENSG00000148926
ENSG00000149090
ENSG00000149091
ENSG00000149131
ENSG00000149257
ENSG00000149269
ENSG00000149305
ENSG00000149488
ENSG00000149575
ENSG00000149591
ENSG00000149596
ENSG00000149781
ENSG00000149927
ENSG00000149970
ENSG00000149972
ENSG00000150054
ENSG00000150337
ENSG00000150394
ENSG00000150625
ENSG00000150656
ENSG00000150782
ENSG00000150995
ENSG00000151025
ENSG00000151090
ENSG00000151229
ENSG00000151388
ENSG00000151468
ENSG00000151490
ENSG00000151655
ENSG00000151789
ENSG00000151834
ENSG00000151838
ENSG00000151929
ENSG00000151948
ENSG00000151952
ENSG00000152034
ENSG00000152049
ENSG00000152137
ENSG00000152208
ENSG00000152214
ENSG00000152402
ENSG00000152413
ENSG00000152495
ENSG00000152503
ENSG00000152518
ENSG00000152689
ENSG00000152782
ENSG00000152822
ENSG00000152931
ENSG00000152932
ENSG00000152954
ENSG00000152977
ENSG00000153071
ENSG00000153233
ENSG00000153246
ENSG00000153266
ENSG00000153820
ENSG00000153993
ENSG00000154027
ENSG00000154096
ENSG00000154099
ENSG00000154118
ENSG00000154127
ENSG00000154146
ENSG00000154162
ENSG00000154175
ENSG00000154358
ENSG00000154478
ENSG00000154493
ENSG00000154736
ENSG00000154822
ENSG00000154864
ENSG00000154928
ENSG00000154975
ENSG00000155052
ENSG00000155093
ENSG00000155307
ENSG00000155465
ENSG00000155511
ENSG00000155629
ENSG00000155659
ENSG00000155744
ENSG00000155760
ENSG00000155926
ENSG00000155966
ENSG00000155970
ENSG00000155980
ENSG00000156011
ENSG00000156049
ENSG00000156076
ENSG00000156097
ENSG00000156298
ENSG00000156299
ENSG00000156486
ENSG00000156535
ENSG00000156564
ENSG00000156687
ENSG00000156804
ENSG00000156925
ENSG00000157005
ENSG00000157064
ENSG00000157087
ENSG00000157150
ENSG00000157152
ENSG00000157168
ENSG00000157212
ENSG00000157219
ENSG00000157227
ENSG00000157404
ENSG00000157445
ENSG00000157470
ENSG00000157483
ENSG00000157502
KCNJ6
ENSG00000157570
ENSG00000157654
ENSG00000157680
ENSG00000157782
ENSG00000157978
ENSG00000158008
ENSG00000158055
NEFL
SLC30A3
ENSG00000158258
ENSG00000158352
ENSG00000158445
ENSG00000158710
ENSG00000158714
ENSG00000158715
ENSG00000158806
ENSG00000158815
ENSG00000158856
ENSG00000158859
ENSG00000158865
ENSG00000158869
ENSG00000158887
ENSG00000159023
ENSG00000159164
ENSG00000159189
ENSG00000159216
ATP13A2
ENSG00000159399
ENSG00000159403
ENSG00000159409
ENSG00000159713
ENSG00000159753
ENSG00000160111
ENSG00000160145
ENSG00000160201
ENSG00000160221
ENSG00000160223
ENSG00000160255
ENSG00000160307
ENSG00000160401
ENSG00000160593
ENSG00000160678
ENSG00000160716
ENSG00000160781
ENSG00000160963
ENSG00000161082
ENSG00000161509
ENSG00000161638
ENSG00000161647
ENSG00000161681
ENSG00000161835
ENSG00000161896
ENSG00000161921
ENSG00000161992
ENSG00000162105
ENSG00000162188
ENSG00000162374
ENSG00000162493
ENSG00000162511
ENSG00000162522
ENSG00000162545
ENSG00000162576
ENSG00000162630
ENSG00000162645
ENSG00000162692
ENSG00000162733
ENSG00000162772
ENSG00000162777
ENSG00000162817
ENSG00000162931
ENSG00000162951
ENSG00000162975
ENSG00000162981
ENSG00000162989
ENSG00000162992
ENSG00000163013
ENSG00000163032
ENSG00000163131
ENSG00000163191
ENSG00000163220
ENSG00000163359
ENSG00000163453
ENSG00000163491
ENSG00000163508
ENSG00000163513
ENSG00000163520
ENSG00000163536
ENSG00000163624
ENSG00000163630
ENSG00000163638
ENSG00000163673
ENSG00000163694
SLC41A1
ENSG00000163817
ENSG00000163823
ENSG00000163833
ENSG00000163995
ENSG00000164007
ENSG00000164061
ENSG00000164070
ENSG00000164076
ENSG00000164082
ENSG00000164100
ENSG00000164112
ENSG00000164124
ENSG00000164128
ENSG00000164142
ENSG00000164171
ENSG00000164188
ENSG00000164199
ENSG00000164236
ENSG00000164303
ENSG00000164326
ENSG00000164330
ENSG00000164418
ENSG00000164440
ENSG00000164506
ENSG00000164530
ENSG00000164588
ENSG00000164600
ENSG00000164691
ENSG00000164692
ENSG00000164707
ENSG00000164742
ENSG00000164764
ENSG00000164778
ENSG00000164794
ENSG00000164853
ENSG00000164946
ENSG00000164951
ENSG00000165023
ENSG00000165025
ENSG00000165029
ENSG00000165061
ENSG00000165124
ENSG00000165125
ENSG00000165168
ENSG00000165186
ENSG00000165194
ATP7A
ENSG00000165246
VCP
ENSG00000165379
ENSG00000165434
ENSG00000165507
ENSG00000165521
ENSG00000165553
ENSG00000165588
ENSG00000165643
ENSG00000165704
ENSG00000165899
ENSG00000165929
ENSG00000165970
ENSG00000165973
ENSG00000165985
ENSG00000165995
ENSG00000166006
HAMP
ENSG00000166091
ENSG00000166105
ENSG00000166111
ENSG00000166159
ENSG00000166206
ENSG00000166257
ENSG00000166342
ENSG00000166448
ENSG00000166482
ENSG00000166501
ENSG00000166762
ENSG00000166828
ENSG00000166862
ENSG00000166866
ENSG00000166897
ENSG00000166927
ENSG00000167123
ENSG00000167178
ENSG00000167244
ENSG00000167281
ENSG00000167306
ENSG00000167434
ENSG00000167535
ENSG00000167549
ENSG00000167588
ENSG00000167613
ENSG00000167641
ENSG00000167654
ENSG00000167676
ENSG00000167680
ENSG00000167702
ENSG00000167755
ENSG00000167772
ENSG00000167779
ENSG00000167851
ENSG00000167889
ENSG00000167964
ENSG00000167971
ENSG00000167995
FTH1
ENSG00000168032
ENSG00000168071
ENSG00000168079
ENSG00000168135
ENSG00000168314
ENSG00000168329
ENSG00000168350
ENSG00000168490
ENSG00000168502
ENSG00000168539
ENSG00000168542
ENSG00000168546
ENSG00000168824
ENSG00000168830
ENSG00000168843
ENSG00000168918
ENSG00000168952
ENSG00000168959
ENSG00000168961
ENSG00000168970
ENSG00000168993
ENSG00000169064
ENSG00000169085
ENSG00000169116
ENSG00000169174
ENSG00000169213
ENSG00000169220
ENSG00000169224
ENSG00000169247
ENSG00000169258
ENSG00000169282
ENSG00000169302
ENSG00000169313
ENSG00000169330
ENSG00000169403
ENSG00000169427
ENSG00000169507
ENSG00000169508
ENSG00000169562
ENSG00000169744
ENSG00000169752
ENSG00000169758
ENSG00000169783
ENSG00000169851
ENSG00000169884
ATOX1
ENSG00000169933
ENSG00000169946
ENSG00000170049
ENSG00000170074
ENSG00000170091
ENSG00000170214
ENSG00000170345
ENSG00000170370
ENSG00000170396
ENSG00000170419
ENSG00000170458
ENSG00000170549
ENSG00000170561
ENSG00000170579
ENSG00000170689
ENSG00000170775
ENSG00000171051
ENSG00000171126
ENSG00000171132
ENSG00000171208
ENSG00000171219
ENSG00000171223
ENSG00000171243
NEFH
ENSG00000171316
ENSG00000171385
ENSG00000171388
ENSG00000171450
ENSG00000171502
ENSG00000171509
ENSG00000171522
ENSG00000171532
SLC30A10
ENSG00000171617
ENSG00000171659
ENSG00000171680
ENSG00000171714
ENSG00000171812
ENSG00000171860
ENSG00000171885
ENSG00000171951
ENSG00000171956
ENSG00000171992
ENSG00000172005
ENSG00000172014
ENSG00000172020
ENSG00000172031
ENSG00000172137
ENSG00000172209
ENSG00000172243
ENSG00000172260
ENSG00000172296
ENSG00000172348
ENSG00000172349
ENSG00000172350
ENSG00000172508
ENSG00000172548
ENSG00000172575
ENSG00000172578
ENSG00000172794
ENSG00000172889
ENSG00000172915
ENSG00000172985
ENSG00000172987
ENSG00000172995
ENSG00000173068
ENSG00000173110
ENSG00000173114
ENSG00000173208
ENSG00000173227
ENSG00000173369
ENSG00000173372
ENSG00000173376
ENSG00000173391
ENSG00000173404
ENSG00000173452
ENSG00000173611
ENSG00000173786
ENSG00000173898
ENSG00000173917
CCS
ENSG00000174145
ENSG00000174171
ENSG00000174348
ENSG00000174453
ENSG00000174460
ENSG00000174482
ENSG00000174514
ENSG00000174521
ENSG00000174600
ENSG00000174607
ENSG00000174776
ENSG00000174788
ENSG00000174827
ENSG00000174871
ENSG00000174951
ENSG00000174963
ENSG00000175084
ENSG00000175147
ENSG00000175264
ENSG00000175267
ENSG00000175322
ENSG00000175352
ENSG00000175426
ENSG00000175471
ENSG00000175497
ENSG00000175567
ENSG00000175772
ENSG00000175785
ENSG00000175874
ENSG00000175879
ENSG00000175899
ENSG00000175985
ENSG00000176046
ENSG00000176165
ENSG00000176204
ENSG00000176381
ENSG00000176383
ENSG00000176406
ENSG00000176490
ENSG00000176641
ENSG00000176681
ENSG00000176692
ENSG00000176697
ENSG00000176728
ENSG00000176749
ENSG00000176788
ENSG00000176842
ENSG00000176884
ENSG00000176928
ENSG00000176956
ENSG00000177084
ENSG00000177098
ENSG00000177105
ENSG00000177108
ENSG00000177133
ENSG00000177181
ENSG00000177182
ENSG00000177238
ENSG00000177301
ENSG00000177380
ENSG00000177432
ENSG00000177469
ENSG00000177508
ENSG00000177511
ENSG00000177542
ENSG00000177575
ENSG00000177679
ENSG00000177875
ENSG00000178171
ENSG00000178233
ENSG00000178235
ENSG00000178394
ENSG00000178397
ENSG00000178531
ENSG00000178538
ENSG00000178662
ENSG00000178773
ENSG00000178965
ENSG00000179178
ENSG00000179344
ENSG00000179388
ENSG00000179403
ENSG00000179456
ENSG00000179542
ENSG00000179583
ENSG00000179593
ENSG00000179673
ENSG00000179796
ENSG00000179841
ENSG00000179915
ENSG00000180044
ENSG00000180071
ENSG00000180113
ENSG00000180287
ENSG00000180353
ENSG00000180440
ENSG00000180448
ENSG00000180616
ENSG00000180638
ENSG00000180660
ENSG00000180739
ENSG00000180777
ENSG00000180806
ENSG00000180818
ENSG00000180828
ENSG00000180875
ENSG00000181195
ENSG00000181215
ENSG00000181418
ENSG00000181790
ENSG00000182010
ENSG00000182230
ENSG00000182255
ENSG00000182256
ENSG00000182326
ENSG00000182389
ENSG00000182463
ENSG00000182492
ENSG00000182541
ENSG00000182575
ENSG00000182578
ENSG00000182600
ENSG00000182601
ENSG00000182621
ENSG00000182674
ENSG00000182718
ENSG00000182742
ENSG00000182836
ENSG00000182870
ENSG00000182871
ENSG00000182901
ENSG00000182963
ENSG00000183023
ENSG00000183036
ENSG00000183090
ENSG00000183092
ENSG00000183117
ENSG00000183160
ENSG00000183186
ENSG00000183196
ENSG00000183230
ENSG00000183248
ENSG00000183317
ENSG00000183454
ENSG00000183549
ENSG00000183662
ENSG00000183682
ENSG00000183715
TBK1
ENSG00000183775
ENSG00000183780
ENSG00000183785
ENSG00000183793
ENSG00000183837
ENSG00000183878
ENSG00000183908
ENSG00000183960
ENSG00000183963
ENSG00000184113
ENSG00000184156
ENSG00000184185
ENSG00000184232
ENSG00000184258
ENSG00000184305
ENSG00000184307
ENSG00000184347
ENSG00000184349
ENSG00000184368
ENSG00000184371
ENSG00000184408
ENSG00000184454
ENSG00000184515
ENSG00000184524
ENSG00000184545
ENSG00000184557
ENSG00000184564
ENSG00000184574
ENSG00000184611
ENSG00000184613
ENSG00000184672
ENSG00000184702
ENSG00000184730
ENSG00000184845
ENSG00000184984
ENSG00000185022
ENSG00000185070
ENSG00000185133
ENSG00000185201
ENSG00000185274
ENSG00000185304
ENSG00000185352
ENSG00000185477
ENSG00000185518
ENSG00000185585
ENSG00000185615
ENSG00000185666
ENSG00000185742
ENSG00000185760
ENSG00000185774
ENSG00000185811
ENSG00000185862
ENSG00000185885
ENSG00000185924
